Date,Adj Close,Close,High,Low,Open,Volume
2025-08-19,567.1739501953125,569.280029296875,576.5599975585938,568.25,576.3900146484375,53752600
2025-08-20,563.8064575195312,565.9000244140625,568.4500122070312,558.8400268554688,568.3300170898438,76781100
2025-08-21,561.1962280273438,563.280029296875,566.489990234375,560.97998046875,564.3499755859375,46436900
2025-08-22,569.85400390625,571.969970703125,573.989990234375,563.27001953125,564.6699829101562,51502100
2025-08-25,568.210205078125,570.3200073242188,573.2899780273438,569.1599731445312,570.4000244140625,34044700
2025-08-26,570.4915771484375,572.6099853515625,572.9199829101562,568.7999877929688,569.8300170898438,34103000
2025-08-27,571.368408203125,573.489990234375,574.4099731445312,570.3699951171875,571.5900268554688,36927100
2025-08-28,574.9451293945312,577.0800170898438,578.0,572.4600219726562,574.1099853515625,46787900
2025-08-29,568.2898559570312,570.4000244140625,575.030029296875,568.5399780273438,574.6599731445312,56030400
2025-09-02,563.5275268554688,565.6199951171875,565.969970703125,559.5399780273438,561.3099975585938,65876800
2025-09-03,567.9610595703125,570.0700073242188,571.7000122070312,566.72998046875,569.22998046875,54230200
2025-09-04,573.1019287109375,575.22998046875,575.5999755859375,569.030029296875,570.739990234375,47526300
2025-09-05,573.9288940429688,576.0599975585938,581.1199951171875,571.530029296875,580.489990234375,68342500
2025-09-08,576.728515625,578.8699951171875,580.8400268554688,577.77001953125,578.3699951171875,46371400
2025-09-09,578.3624267578125,580.510009765625,580.9400024414062,577.0399780273438,579.6699829101562,44007600
2025-09-10,578.5517578125,580.7000122070312,583.77001953125,578.5499877929688,583.739990234375,49308000
2025-09-11,581.9192504882812,584.0800170898438,584.8800048828125,581.6199951171875,583.239990234375,44745800
2025-09-12,584.4896850585938,586.6599731445312,587.8599853515625,584.0999755859375,585.0399780273438,50745900
2025-09-15,589.4910888671875,591.6799926757812,591.7899780273438,588.2899780273438,588.4400024414062,44360300
2025-09-16,588.992919921875,591.1799926757812,592.8599853515625,590.489990234375,592.6099853515625,36942100
2025-09-17,587.8173828125,590.0,591.75,584.3699951171875,591.0999755859375,69384800
2025-09-18,593.11767578125,595.3200073242188,598.1400146484375,592.9600219726562,594.9099731445312,61069300
2025-09-19,597.1327514648438,599.3499755859375,600.0499877929688,595.8499755859375,597.3300170898438,58196100
2025-09-22,600.667724609375,602.2000122070312,602.8699951171875,597.719970703125,597.739990234375,57154800
2025-09-23,596.6779174804688,598.2000122070312,602.5700073242188,596.97998046875,602.3699951171875,64635500
2025-09-24,594.583251953125,596.0999755859375,599.9000244140625,593.3599853515625,599.5800170898438,49850300
2025-09-25,592.0198364257812,593.530029296875,595.1199951171875,588.5,592.2000122070312,70920200
2025-09-26,594.4535522460938,595.969970703125,596.2999877929688,591.0599975585938,594.3499755859375,54337400
2025-09-29,597.20654296875,598.72998046875,602.0499877929688,597.4099731445312,599.1099853515625,48332900
2025-09-30,598.8424072265625,600.3699951171875,600.7100219726562,596.0999755859375,598.4299926757812,46533800
2025-10-01,601.7150268554688,603.25,603.7899780273438,596.3400268554688,597.1699829101562,46899600
2025-10-02,604.188720703125,605.72998046875,607.1599731445312,602.9299926757812,607.0599975585938,43765400
2025-10-03,601.645263671875,603.1799926757812,607.3300170898438,601.3900146484375,606.510009765625,46482100
2025-10-06,606.1636962890625,607.7100219726562,609.3599853515625,605.969970703125,608.4500122070312,41962100
2025-10-07,602.9718627929688,604.510009765625,609.7100219726562,603.030029296875,609.02001953125,58209500
2025-10-08,609.8842163085938,611.4400024414062,611.75,605.260009765625,605.4099731445312,50629800
2025-10-09,609.1461181640625,610.7000122070312,611.6099853515625,607.47998046875,611.47998046875,45551000
2025-10-10,588.0000610351562,589.5,613.1799926757812,589.0499877929688,611.4000244140625,97614800
2025-10-13,600.4782104492188,602.010009765625,602.9500122070312,597.22998046875,599.6799926757812,65872600
2025-10-14,596.4784545898438,598.0,602.6900024414062,590.1300048828125,595.3099975585938,69203200
2025-10-15,600.6876831054688,602.219970703125,606.7000122070312,595.9299926757812,604.010009765625,62805500
2025-10-16,598.46337890625,599.989990234375,608.3099975585938,595.5,605.1099853515625,70982000
2025-10-17,602.393310546875,603.9299926757812,605.510009765625,596.3699951171875,597.9500122070312,72024900
2025-10-20,609.9839477539062,611.5399780273438,612.7999877929688,607.0700073242188,607.1400146484375,45761700
2025-10-21,609.8244018554688,611.3800048828125,612.719970703125,609.3200073242188,611.6400146484375,44538200
2025-10-22,603.9493408203125,605.489990234375,611.4099731445312,599.739990234375,610.8200073242188,61478800
2025-10-23,609.0264282226562,610.5800170898438,611.3699951171875,604.52001953125,604.9099731445312,42844300
2025-10-24,615.52978515625,617.0999755859375,618.4199829101562,615.1300048828125,615.989990234375,47632500
2025-10-27,626.4918823242188,628.0900268554688,628.5499877929688,624.030029296875,624.52001953125,54098600
2025-10-28,631.3095703125,632.9199829101562,634.6799926757812,629.25,630.3599853515625,61195700
2025-10-29,634.15234375,635.77001953125,637.010009765625,630.25,635.5900268554688,67422800
2025-10-30,624.45703125,626.0499877929688,633.5,625.9400024414062,632.1699829101562,61628600
2025-10-31,627.4694213867188,629.0700073242188,634.2000122070312,626.6900024414062,634.1699829101562,66305100
2025-11-03,630.4716796875,632.0800170898438,635.8200073242188,629.8499755859375,635.1099853515625,37154300
2025-11-04,617.67431640625,619.25,626.9500122070312,618.4600219726562,623.280029296875,63830800
2025-11-05,621.6941528320312,623.280029296875,626.5999755859375,617.2100219726562,618.489990234375,48688500
2025-11-06,610.1136474609375,611.6699829101562,622.0399780273438,610.2999877929688,621.7899780273438,72115100
2025-11-07,608.1885375976562,609.739990234375,609.9500122070312,598.6699829101562,608.3099975585938,81835400
2025-11-10,621.6442260742188,623.22998046875,624.3099975585938,616.8900146484375,618.9199829101562,55919900
2025-11-11,619.9884643554688,621.5700073242188,622.719970703125,617.52001953125,620.5700073242188,44868800
2025-11-12,619.4996948242188,621.0800170898438,624.8599853515625,617.8099975585938,624.8400268554688,47444400
2025-11-13,606.8519897460938,608.4000244140625,618.1199951171875,606.0800170898438,617.5399780273438,71333600
2025-11-14,607.310791015625,608.8599853515625,613.3499755859375,597.1699829101562,599.5499877929688,80087300
2025-11-17,602.1240234375,603.6599731445312,612.47998046875,599.8699951171875,606.2999877929688,63850400
2025-11-18,594.7926635742188,596.3099975585938,602.3099975585938,591.3400268554688,599.6199951171875,83327300
2025-11-19,598.3436279296875,599.8699951171875,606.1599731445312,594.5900268554688,597.0700073242188,73111500
2025-11-20,584.1797485351562,585.6699829101562,614.030029296875,584.75,611.6199951171875,117743200
2025-11-21,588.568603515625,590.0700073242188,596.97998046875,580.739990234375,587.469970703125,103344200
2025-11-24,603.6201782226562,605.1599731445312,606.6799926757812,595.1599731445312,595.280029296875,60168100
2025-11-25,607.3407592773438,608.8900146484375,610.260009765625,597.3200073242188,603.510009765625,57560900
2025-11-26,612.70703125,614.27001953125,616.1900024414062,610.3900146484375,612.510009765625,42393600
2025-11-28,617.67431640625,619.25,619.3200073242188,615.4199829101562,616.1099853515625,23034400
2025-12-01,615.599609375,617.1699829101562,619.4400024414062,612.52001953125,613.6300048828125,40957600
2025-12-02,620.4172973632812,622.0,623.75,617.5900268554688,619.4600219726562,54541800
2025-12-03,621.9334716796875,623.52001953125,624.219970703125,618.030029296875,619.6199951171875,47841600
2025-12-04,621.35498046875,622.9400024414062,624.9400024414062,619.5399780273438,624.9299926757812,47067800
2025-12-05,623.8884887695312,625.47998046875,628.9199829101562,623.7100219726562,624.3800048828125,53614200
2025-12-08,622.6915283203125,624.280029296875,628.8400268554688,621.6900024414062,627.2100219726562,43462400
2025-12-09,623.4595336914062,625.0499877929688,625.8699951171875,621.0,623.010009765625,37156000
2025-12-10,626.0130615234375,627.6099853515625,629.2100219726562,620.989990234375,623.8499755859375,55031400
2025-12-11,623.98828125,625.5800170898438,625.780029296875,617.719970703125,623.8200073242188,58272800
2025-12-12,612.0586547851562,613.6199951171875,623.5399780273438,611.3599853515625,622.0800170898438,75158700
2025-12-15,608.9865112304688,610.5399780273438,618.4199829101562,609.3200073242188,618.3699951171875,49538200
2025-12-16,610.1934204101562,611.75,613.510009765625,606.9099731445312,608.260009765625,55152800
2025-12-17,598.8822631835938,600.4099731445312,613.6500244140625,600.280029296875,613.0599975585938,70654300
2025-12-18,607.5601196289062,609.1099853515625,612.9299926757812,606.9199829101562,609.7999877929688,78875800
2025-12-19,615.47998046875,617.0499877929688,617.6199951171875,611.8699951171875,611.9500122070312,60369800
2025-12-22,618.4302368164062,619.2100219726562,621.6500244140625,617.77001953125,621.3499755859375,43703100
2025-12-23,621.3265380859375,622.1099853515625,622.4099731445312,617.780029296875,618.2000122070312,41120400
2025-12-24,623.144287109375,623.9299926757812,624.280029296875,621.719970703125,621.989990234375,18468700
2025-12-26,623.1043090820312,623.8900146484375,625.52001953125,623.1400146484375,624.6599731445312,28959800
2025-12-29,620.088134765625,620.8699951171875,622.780029296875,618.72998046875,620.0999755859375,32458300
2025-12-30,618.64990234375,619.4299926757812,622.1799926757812,619.219970703125,619.8400268554688,31226800
2025-12-31,613.536376953125,614.3099975585938,619.9600219726562,614.0499877929688,619.6500244140625,40746500
2026-01-02,612.347900390625,613.1199951171875,622.8499755859375,610.1500244140625,620.0599975585938,61859200
2026-01-05,617.2117309570312,617.989990234375,620.8099975585938,616.719970703125,619.3200073242188,46828400
2026-01-06,622.6348876953125,623.4199829101562,624.02001953125,618.5399780273438,619.22998046875,43137500
2026-01-07,623.2341918945312,624.02001953125,627.9400024414062,622.5599975585938,623.0399780273438,44880300
2026-01-08,619.6885986328125,620.469970703125,623.4199829101562,617.7999877929688,623.030029296875,50435900
2026-01-09,625.86083984375,626.6500244140625,627.8900146484375,619.0599975585938,621.4099731445312,49688700
2026-01-12,626.3801879882812,627.1699829101562,628.8499755859375,622.260009765625,622.3099975585938,37388700
2026-01-13,625.4513549804688,626.239990234375,629.469970703125,623.7000122070312,627.27001953125,44481400
2026-01-14,618.769775390625,619.5499877929688,623.4500122070312,614.5599975585938,622.239990234375,72598700
2026-01-15,620.9970092773438,621.780029296875,630.0,620.75,626.5999755859375,53934900
2026-01-16,620.4776611328125,621.260009765625,626.0800170898438,618.8800048828125,625.5,61058100
2026-01-20,607.2942504882812,608.0599975585938,615.0599975585938,607.0499877929688,610.530029296875,81988900
2026-01-21,615.50390625,616.280029296875,620.4199829101562,607.8599853515625,609.469970703125,79837900
2026-01-22,619.978271484375,620.760009765625,622.4600219726562,617.780029296875,622.3499755859375,42254800
2026-01-23,621.935791015625,622.719970703125,625.4000244140625,618.6500244140625,619.72998046875,43645800
2026-01-26,624.67236328125,625.4600219726562,627.6099853515625,622.1199951171875,623.2100219726562,35983000
2026-01-27,630.335205078125,631.1300048828125,632.0399780273438,627.3400268554688,628.9099731445312,38997200
2026-01-28,632.4225463867188,633.219970703125,636.5999755859375,631.8099975585938,635.4600219726562,50691700
2026-01-29,628.6373291015625,629.4299926757812,633.6699829101562,618.27001953125,632.6500244140625,79944000
2026-01-30,621.0868530273438,621.8699951171875,628.260009765625,619.2999877929688,625.7100219726562,65650700
2026-02-02,625.3515014648438,626.1400146484375,628.489990234375,618.6599731445312,618.7000122070312,49020300
2026-02-03,615.7435913085938,616.52001953125,629.97998046875,610.9600219726562,628.2999877929688,81234000
2026-02-04,604.9871826171875,605.75,615.0999755859375,600.469970703125,615.02001953125,81850700
2026-02-05,596.2781982421875,597.030029296875,604.8099975585938,594.760009765625,600.2100219726562,89354500
2026-02-06,608.8822631835938,609.6500244140625,611.4099731445312,598.77001953125,600.1900024414062,78019300
2026-02-09,613.54638671875,614.3200073242188,616.4600219726562,605.0700073242188,607.5399780273438,56797600
2026-02-10,610.699951171875,611.469970703125,617.02001953125,611.010009765625,615.3099975585938,53938900
2026-02-11,612.337890625,613.1099853515625,617.52001953125,607.6900024414062,616.3800048828125,58575100
2026-02-12,599.8836059570312,600.6400146484375,615.8099975585938,599.5700073242188,614.7100219726562,81378900
2026-02-13,601.1619873046875,601.9199829101562,606.47998046875,596.4199829101562,600.4299926757812,69237500
2026-02-17,600.542724609375,601.2999877929688,603.9500122070312,593.3400268554688,598.3800048828125,69013800
2026-02-18,605.027099609375,605.7899780273438,609.77001953125,600.719970703125,602.1099853515625,64250700
2026-02-19,602.7100219726562,603.469970703125,605.8200073242188,600.75,602.8099975585938,60960800
2026-02-20,608.0433349609375,608.8099975585938,610.3499755859375,599.22998046875,600.1199951171875,74127300
2026-02-23,600.652587890625,601.4099731445312,608.010009765625,599.0499877929688,606.6099853515625,63859100
2026-02-24,607.1044921875,607.8699951171875,608.989990234375,599.72998046875,602.4000244140625,55023700
2026-02-25,615.9033813476562,616.6799926757812,616.8300170898438,611.0,611.0700073242188,55710700
2026-02-26,608.4727783203125,609.239990234375,615.5900268554688,603.97998046875,615.5900268554688,96178900
2026-02-27,606.5252075195312,607.2899780273438,608.3200073242188,602.1900024414062,602.97998046875,68125200
2026-03-02,607.32421875,608.0900268554688,609.9199829101562,597.989990234375,598.8599853515625,75264600
2026-03-03,600.8224487304688,601.5800170898438,603.9600219726562,591.8699951171875,596.3300170898438,97015500
2026-03-04,609.9808959960938,610.75,612.8800048828125,603.4299926757812,604.1599731445312,70943900
2026-03-05,608.1431274414062,608.9099731445312,612.760009765625,602.260009765625,607.4000244140625,89602400
2026-03-06,598.9946899414062,599.75,606.0,598.3300170898438,600.3099975585938,86302300
2026-03-09,606.99462890625,607.760009765625,609.27001953125,591.3300170898438,594.22998046875,93068200
2026-03-10,607.004638671875,607.77001953125,613.2899780273438,605.4199829101562,607.780029296875,64078900
2026-03-11,606.9247436523438,607.6900024414062,612.4299926757812,605.030029296875,608.9500122070312,60114800
2026-03-12,596.5078735351562,597.260009765625,604.1400146484375,597.0499877929688,602.760009765625,71836600
2026-03-13,592.9722900390625,593.719970703125,603.5999755859375,592.5700073242188,599.72998046875,63145500
2026-03-16,599.6239013671875,600.3800048828125,603.8599853515625,599.1099853515625,600.0399780273438,49077200
2026-03-17,602.5502319335938,603.3099975585938,605.9000244140625,601.8699951171875,603.1400146484375,47106600
2026-03-18,594.15087890625,594.9000244140625,603.1599731445312,594.5599975585938,601.489990234375,56128000
2026-03-19,592.273193359375,593.02001953125,595.7999877929688,587.0800170898438,589.510009765625,75597600
2026-03-20,581.3269653320312,582.0599975585938,591.1699829101562,578.5399780273438,591.0599975585938,91964700
2026-03-23,588.0,588.0,595.0800170898438,585.9600219726562,590.52001953125,89936100
2026-03-24,583.97998046875,583.97998046875,587.9299926757812,581.9299926757812,584.8099975585938,57750900
2026-03-25,587.8200073242188,587.8200073242188,591.3699951171875,585.6900024414062,589.1400146484375,60475500
2026-03-26,573.7899780273438,573.7899780273438,584.6300048828125,573.4299926757812,582.5999755859375,81492100
2026-03-27,562.5800170898438,562.5800170898438,571.02001953125,561.5700073242188,570.8099975585938,82702200
2026-03-30,558.280029296875,558.280029296875,568.0499877929688,555.5999755859375,567.3800048828125,70602600
2026-03-31,577.1799926757812,577.1799926757812,578.6400146484375,564.2100219726562,564.2899780273438,95878000
2026-04-01,584.3099975585938,584.3099975585938,587.739990234375,580.4199829101562,581.47998046875,79435100
2026-04-02,584.97998046875,584.97998046875,586.0499877929688,571.9199829101562,573.969970703125,50941700
2026-04-06,588.5,588.5,590.6099853515625,584.6900024414062,586.22998046875,35108500
